Id	Label	Location	Repository	Type
HunHM115	Henry Huntington Library: HM 115 [olim Hoe]	San Marino	Henry Huntington Library	MS
HunHM124	Henry Huntington Library: HM 124 [olim Sotheby’s Sale, 11 June 1923, lot 89A]	San Marino	Henry Huntington Library	MS
HunHM125	Henry Huntington Library: HM 125 [olim Groves]	San Marino	Henry Huntington Library	MS
HunHM126	Henry Huntington Library: HM 126 [olim Essex]	San Marino	Henry Huntington Library	MS
HunHM127	Henry Huntington Library: HM 127 [olim Powis 327]	San Marino	Henry Huntington Library	MS
HunHM128	Henry Huntington Library: HM 128 [olim Ashburnham 130]	San Marino	Henry Huntington Library	MS
HunHM129	Henry Huntington Library: HM 129 [olim Phillipps 20420]	San Marino	Henry Huntington Library	MS
HunHM130	Henry Huntington Library: HM 130 [olim Phillipps 3126]	San Marino	Henry Huntington Library	MS
HunHM131	Henry Huntington Library: HM 131 [olim Buccleuch, Quaritch Cats. 303, 304]	San Marino	Henry Huntington Library	MS
HunHM132	"Henry Huntington Library: HM 132 [olim George Dunn of Wooley Hall; Sotheby’s Sale, 11 February
            1913, Lot 512]"	San Marino	Henry Huntington Library	MS
HunHM133	Henry Huntington Library: HM 133	San Marino	Henry Huntington Library	MS
HunHM135	Henry Huntington Library: HM 135 [olim Phillipps 8980]	San Marino	Henry Huntington Library	MS
HunHM136	Henry Huntington Library: HM 136 [olim Phillipps 8858]	San Marino	Henry Huntington Library	MS
HunHM137	Henry Huntington Library: HM 137 [olim Phillipps 8231]	San Marino	Henry Huntington Library	MS
HunHM139	Henry Huntington Library: HM 139 [olim Phillipps 9412]	San Marino	Henry Huntington Library	MS
HunHM140	Henry Huntington Library: HM 140 [olim Phillipps 8299]	San Marino	Henry Huntington Library	MS
HunHM142	Henry Huntington Library: HM 142 [olim Bement]	San Marino	Henry Huntington Library	MS
HunHM143	Henry Huntington Library: HM 143 [Sotheby’s sale 24 July 1924, lot 129; post Rosenbach]	San Marino	Henry Huntington Library	MS
HunHM144	Henry Huntington Library: HM 144 [olim Huth 7]	San Marino	Henry Huntington Library	MS
HunHM147	"Henry Huntington Library: HM 147 [olim Ingilby; Sotheby’s Sale 21 October 1920, lot 23; Maggs Cat. 404
            (1921), n. 23]"	San Marino	Henry Huntington Library	MS
HunHM183	Henry Huntington Library: HM 183 [olim Hawkins]	San Marino	Henry Huntington Library	MS
HunHM268	Henry Huntington Library: HM 268 [olim Ecton Hall]	San Marino	Henry Huntington Library	MS
HunHM501	Henry Huntington Library: HM 501 [Quaritch Cat. 344 (June 1916), n. 64]	San Marino	Henry Huntington Library	MS
HunHM502	Henry Huntington Library: HM 502 [olim Phillipps 11929; olim Greene, olim Yates]	San Marino	Henry Huntington Library	MS
HunHM503	Henry Huntington Library: HM 503 [olim Cope]	San Marino	Henry Huntington Library	MS
HunHM505	Henry Huntington Library: HM 505 [olim Phillipps 10603]	San Marino	Henry Huntington Library	MS
HunHM744	Henry Huntington Library: HM 744 [olim Ashburnham 133; olim Gollancz]	San Marino	Henry Huntington Library	MS
HunHM901	Henry Huntington Library: HM 901	San Marino	Henry Huntington Library	MS
HunHM903	Henry Huntington Library: HM 903 [olim Lord Herries]	San Marino	Henry Huntington Library	MS
HunHM906	Henry Huntington Library: HM 906 [olim W. H. Robinson Cat. 12 (Newcastle 1925), n. 750]	San Marino	Henry Huntington Library	MS
HunHM1086	Henry Huntington Library: HM 1086 [olim Hoe]	San Marino	Henry Huntington Library	MS
HunHM1087	Henry Huntington Library: HM 1087	San Marino	Henry Huntington Library	MS
HunHM19914	Henry Huntington Library: HM 19914 [olim Davies-Cooke, Sotheby’s 15 June 1959, lot 203]	San Marino	Henry Huntington Library	MS
HunHM19916	Henry Huntington Library: HM 19916 [olim Davies-Cooke, Sotheby’s 15 June 1959, lot 205]	San Marino	Henry Huntington Library	MS
HunHM19999	Henry Huntington Library: HM 19999 [olim Dyson Perrins 33, Sotheby’s 29 Nov. 1960, lot 109]	San Marino	Henry Huntington Library	MS
HunHM26054	Henry Huntington Library: HM 26054 [olim Tollemache, Helmingham Hall]	San Marino	Henry Huntington Library	MS
HunHM28175	Henry Huntington Library: HM 28715 [olim Samuel Bowne Duryea]	San Marino	Henry Huntington Library	MS
HunHM28561	Henry Huntington Library: HM 28561 [olim Burghley]	San Marino	Henry Huntington Library	MS
HunHM30313	"Henry Huntington Library: HM 30313 [olim Dyson Perrins, Sotheby’s Dec. 1958, lot 42;
            Sotheby’s Sale, 29 Nov. 1960, Lot 147; Kraus Cat. 100, item 32]"	San Marino	Henry Huntington Library	MS
HunHU1051	Henry Huntington Library: HU 1051	San Marino	Henry Huntington Library	MS
HunRB14195	Henry Huntington Library: R.B. 14195 (STC10606)	San Marino	Henry Huntington Library	MS
HunPB82241	Henry Huntington Library: R.B. 82241 (STC197673)	San Marino	Henry Huntington Library	MS
HunRB34001	Henry Huntington Library: R.B. 82241 (STC 3175)	San Marino	Henry Huntington Library	MS
HerefordO35	Hereford Cathedral Library: O.3.5	Hereford	Hereford Cathedral Library	MS
HerefordO311	Hereford Cathedral Library: O.3.11	Hereford	Hereford Cathedral Library	MS
HerefordO414	Hereford Cathedral Library: O.4.14	Hereford	Hereford Cathedral Library	MS
HerefordP19	Hereford Cathedral Library: P.1.9	Hereford	Hereford Cathedral Library	MS
HerefordP77	Hereford Cathedral Library: P.7.7	Hereford	Hereford Cathedral Library	MS
Hertfordroll	Hertford County Record Office: Ref. no. 15857 A (ex box C6)	Hertford	Hertford County Record Office	MS
Wolfenb2819	Herzoglichen Bibliothek: 2819	Wolfenbüttel	Herzoglichen Bibliothek	MS
Beverly	"Humberside County Record Office: DDHE 30: Miscellaneous Documents Relating to Hedon — Gillyat Sumner
            Collections"	Beverly	Humberside County Record Office	MS
Beverley	Humberside County Record Office: MS DDHE 30, vol. 1, Section B	Beverly	Humberside County Record Office	MS
InnerTem524	Inner Temple: Petyt 524	London	Inner Temple	MS
InnerTem5117	Inner Temple: Petyt 511.7 (Part VII)	London	Inner Temple	MS
InnerTem51111	Inner Temple: Petyt 511.11 (Part XI)	London	Inner Temple	MS
IpswichPL6	Ipswich Public Library: 6 (on deposit at Ipswich School)	Ipswich	Ipswich Public Library	MS
Cox	"J. Stevens Cox: [olim Harmsworth; Sotheby Sale, Oct., 1945, lot 1956], now privately
            owned"	Beaminster	J. Stevens Cox	MS
Fairhurst	"James Fairhurst: 
               olim sold Keen, 1948"	Present location unknown	James Fairhurst	MS
CamJes13	Jesus College: Q.A.13 (13)	Cambridge UK	Jesus College	MS
CamJes22	Jesus College: Q.B.5 (22)	Cambridge UK	Jesus College	MS
CamJes51	Jesus College: Q.G.3 (51)	Cambridge UK	Jesus College	MS
CamJes56	Jesus College: Q.G.8 (56)	Cambridge UK	Jesus College	MS
CamJes59	Jesus College: Q.G.11 (59)	Cambridge UK	Jesus College	MS
CamJes74	Jesus College: Q.G.27 (74)	Cambridge UK	Jesus College	MS
OxfJesus29	Jesus College: 29	Cambridge UK	Jesus College	MS
OxfJesus39	Jesus College: 39	Cambridge UK	Jesus College	MS
RylandsEng1	John Rylands Library: Eng. 1 [olim Osterley Park]	Manchester	John Rylands Library	MS
RylandsEng2	John Rylands Library: Eng. 2 [olim Osterley Park]	Manchester	John Rylands Library	MS
RylandsEng50	John Rylands Library: Eng. 50 [MS 45388; olim Quaritch Sale Cat. 328, Item 584]	Manchester	John Rylands Library	MS
RylandsEng63	John Rylands Library: Eng. 63 (‘Oxford Fragments’)	Manchester	John Rylands Library	MS
RylandsEng51	John Rylands Library: Eng. 51 [olim Quaritch Sale Cat. 344, Item 28]	Manchester	John Rylands Library	MS
RylandsEng82	John Rylands Library: Eng. 82	Manchester	John Rylands Library	MS
RylandsEng90	John Rylands Library: Eng. 90 [olim Ashburnham App. 243; Corser]	Manchester	John Rylands Library	MS
RylandsEng113	John Rylands Library: Eng. 113 [olim Hodson 39]	Manchester	John Rylands Library	MS
RylandsEng955	John Rylands Library: Eng. 955	Manchester	John Rylands Library	MS
RylandsLat165	John Rylands Library: Lat. 165	Manchester	John Rylands Library	MS
RylandsLat176	John Rylands Library: Lat. 176	Manchester	John Rylands Library	MS
RylandsLat201	John Rylands Library: Lat. 201	Manchester	John Rylands Library	MS
RylandsLat228	John Rylands Library: Lat. 228 [olim Phillipps 25136]	Manchester	John Rylands Library	MS
RylandsLat341	John Rylands Library: Lat. 341	Manchester	John Rylands Library	MS
RylandsLat394	John Rylands Library: Lat. 394	Manchester	John Rylands Library	MS
RylandsLat395	John Rylands Library: Lat. 395	Manchester	John Rylands Library	MS
RylandsLat405	John Rylands Library: Lat. 405	Manchester	John Rylands Library	MS
RylandsLyme	John Rylands Library: Lyme Hall (Legh), Scottish Feilde (on deposit)	Manchester	John Rylands Library	MS
Scott	John Scott: (present location unknown)	London	John Scott	MS
OxfKeble47	Keble College: 47 [olim Brooke Horae]	Oxford	Keble College	MS
OxfKeble58	Keble College: 58 [olim Brooke Missale]	Oxford	Keble College	MS
KeioHopton	Keio University Library: Hopton Hall MS [olim Hopton Hall, Sotheby 1989, post Quaritch]	Tokyo	Keio University Library	MS
KilkennyCorp	"Kilkenny Corporation Archives: 
            
               Liber primus Kilkenniensis
        
            "	Kilkenny	Kilkenny Corporation Archives	MS
CamKC13	King’s College: 13	Cambridge UK	King’s College	MS
CamKCMun	King’s College: Mun. SJP/50 (formerly Muniment Roll 2.W.32)	Cambridge UK	King’s College	MS
CamKCMunKC56	King’s College: Muniments KC 56 (olim Register of Bulls, Box M.9)	Cambridge UK	King’s College	MS
Lam3	Lambeth Palace Library: 3	London	Lambeth Palace Library	MS
